WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER BEAS - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,22,31,26.5,6.8,8,7.3,7.7,8.4,7.9,153,338,232,1.2,4.9,2.9,0.484,4,2.23,790,35000,9026,1700,160000,30836
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,20,24,22,7.4,7.4,7.4,7.8,7.9,7.9,226,266,246,2.2,2.4,2.3,1.267,2.5,1.9,1300,2400,1850,2400,5400,3900
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,25,32,27.6,5.6,8.2,6.9,7.6,8.4,8.1,128,19960,3960,1,3.6,2,0.353,3,2.26,490,160000,19058,790,160000,22523
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,22,32,26.8,5.2,8,7,7.5,8.4,8,241,59330,28222,0.9,2.7,1.8,1.891,4,2.54,45,160000,16613,130,92000,10469
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,22,31,25.6,6.9,7.8,7.2,6.9,8.4,7.8,127,333,201,0.2,2.2,1.3,0.322,3,1.59,170,160000,29937,490,160000,31034
2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ORISSA,20,33,26.5,6.9,8,7.3,7.3,8.4,8,148,341,221,0.4,2.3,1.2,0.477,4,2.26,230,160000,16103,790,24000,5289
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,24,24,24,,,,7.8,7.8,7.8,,,,1,1,1,0.082,1,1,,,,,,
2442,GAUTAMI-GODAVARI RIVER,PONDICHERRY,28,28,28,8,8,8,7.7,7.7,7.7,401,401,401,,,,0.037,1,1,,,,,,
2443,GAUTAMI-GODAVARI RIVER,PONDICHERRY,28,28,28,8,8,8,8.2,8.2,8.2,1886,1886,1886,4,4,4,0.034,1,1,,,,,,
2444,CORINGA RIVER,PONDICHERRY,28,28,28,7,7,7,8.2,8.2,8.2,742,742,742,5,5,5,0.057,1,1,,,,,,
2445,MAHE RIVER,PONDICHERRY,27,27,27,7,7,7,6.4,6.4,6.4,149,149,149,4,4,4,0.35,1,1,,,,,,
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,24.5,32,27.8,6.2,7,6.7,6.8,8.2,7.5,785,1754,1088,1,2,1.7,0,0,0,45,330,194,68,940,474
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,20,28,23.4,6.2,8.5,7.2,6,6.9,6.5,50,121,73,1.3,6.1,3.1,0,0,0,2,38,19,9,120,59
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,24,29,25.4,5.8,7.8,6.7,6.1,6.6,6.3,61,146,98,1.2,8.1,3.3,0,3,1.5,6,39,21,14,170,74
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,24,30,26.3,4.9,8.1,6.3,6.1,6.8,6.5,71,245,143,1.8,13,4,4,4,4,8,110,38,26,300,124
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,29,29,29,4.6,10,6.6,6,8.5,6.9,135,567,260,1.4,32,5.4,0.098,1,1,2,40,17,6,120,53
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,23,29,24.6,5.9,8.8,7.1,6,6.5,6.3,44,108,71,2.1,4.8,3.5,0,1,1,4,40,24,8,170,82
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,21,28,23.5,6,8,6.9,6,6.7,6.3,45,93,65,1.8,6.2,3.5,0,0,0,4,34,17,11,110,52
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,29,29,29,6.6,9,7.3,6.4,7.9,7.1,172,1410,607,2.2,8,3.6,0.06,1,0.88,6,110,33,12,350,104
3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",TAMILNADU,6.8,29,27,2,7.7,6.1,6.5,7.8,7,238,976,446,1.3,24,5.2,0.07,1,0.56,4,70,26,11,250,77
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",TAMILNADU,22,29,24,6,7.9,6.9,6.1,6.9,6.4,58,265,94,2,5.4,3.2,0,3,1.59,2,38,20,6,140,65
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI, TAMILNADU",TAMILNADU,26,29,28.7,6,8.7,6.8,6.3,7.6,6.8,58,1536,451,2,56,9.4,0.1,1,0.55,2,50,22,9,110,58
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",TAMILNADU,25,30,26.3,3.5,7.8,6,6.3,7,6.6,87,309,169,1.6,7.8,3.9,0,4,2,2,80,22,6,210,84
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI, TAMILNADU",TAMILNADU,20,30,25.7,5.2,7.2,6.5,6.3,7.2,6.7,95,368,187,1.2,6.2,3.3,0,6,3,4,86,32,11,250,113
3023,"VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT, TAMILNADU",TAMILNADU,24,32,26.8,1.8,5.4,3.4,7.2,8.7,7.8,1080,3850,2577,9,557,164.9,0.1,2,1.5,3400,1600000000,148825783,4700,1600000000,160405392
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"WATER QUALITY OF MEDIUM & MINOR RIVERS IN HARYANA, HIMACHAL PRADESH, PUNJAB, RAJASTHAN & MADHYA PRADESH- 2013",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,11,31,23.3,5,6.2,5.5,6.8,7.4,7.2,490,762,636,5,14,9.7,4.2,5,4,110,2100,1328,900,8000,4975
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,14,33,22.8,4,5.8,4.7,7.2,7.5,7.3,924,1267,1088,20,27,23.8,3.8,8,4,9000,50000,28250,34000,80000,56000
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,11,30,23.3,4.8,6.2,5.3,6.8,7.5,7.2,624,790,689,6,16,11.3,5.2,6,4,400,2000,1350,1100,9000,6025
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,12,34,21.8,4.2,6.1,4.9,7.1,7.5,7.3,915,1713,1267,18,28,23.5,3.4,9,3,11000,50000,24750,27000,90000,54250
1698,"D/S CHHATBIR, PUNJAB",PUNJAB,11,31,24.3,4.8,6.3,5.3,7,7.6,7.4,735,970,852,5,18,13,7.2,7,4,2100,25000,13775,5000,50000,26750
1699,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,11,30,23.5,4.4,6,4.9,7.2,7.8,7.5,910,1150,977,13,19,16.5,6.8,7,5,3500,22000,12375,12000,48000,30500
1700,"D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,11,32,24,3.8,5.6,4.4,7.1,7.7,7.4,1130,1450,1256,22,29,24.8,8.2,9,6,7000,34000,25250,17000,70000,55250
1701,"D/S JHARMAL NADI, PUNJAB",PUNJAB,11,30,23.5,4,5.8,4.8,6.6,7.6,7.2,886,1357,1021,14,28,20.3,6.6,9,4,1500,35000,22875,2800,70000,43700
1702,"U/S JHARMAL NADI, PUNJAB",PUNJAB,11,30,23.3,4.2,6,5.1,6.9,7.5,7.3,785,1432,971,12,20,14.8,6,6,5,500,4000,2125,1700,12000,8425
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,14,32,22.5,4,5.8,4.6,7.3,7.5,7.4,975,1474,1284,19,31,24.3,3.8,10,4,9000,40000,21500,30000,70000,50000
1704,"D/S SARDULGARH, PUNJAB",PUNJAB,17,32,26,3.4,4.4,4,7.1,7.7,7.4,834,1440,1096,16,32,26,2.5,9,3,21000,40000,31750,50000,70000,57500
1705,"U/S SARDULGARH, PUNJAB",PUNJAB,17,34,25.8,3.8,4.8,4.4,7.2,7.5,7.3,808,1410,1002,14,28,21.5,3.8,8,4,11000,30000,21000,35000,50000,43750
1025,"GHAGGAR GH-1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,,,,,,,6.8,6.9,6.9,720,1100,910,12,14,13,0,0,0,,,,,,
1026,"GHAGGAR GH-2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,,,,,,,6.3,6.6,6.5,920,940,930,14,16,15,0,0,0,,,,,,
1884,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,,,,5,5,5,6.6,7.9,7.3,,,,5.8,62,33.9,0,0,0,,,,,,
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,,,,,,,6.7,6.7,6.7,960,960,960,18,18,18,0,0,0,,,,,,
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,30.5,30.9,30.7,4.6,4.9,4.8,7.2,8,7.6,220,370,295,0.5,1.1,0.8,0.32,0,0,4,4,4,9,9,9
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,13,29,20.3,6,8.1,7.1,6.6,8.2,7.5,233,494,293,1,1.6,1.3,0.28,1,0,4,13,9,11,27,19
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,13,30,20.7,6.1,8,7.1,6.9,8.2,7.5,245,477,316,0.6,2.4,1.4,0.32,1,0,9,18,13,14,28,22
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,14,30,20.8,5.8,8,6.6,7.2,8.2,7.5,130,349,274,1,3.2,1.6,0.34,1,0,7,19,14,16,29,24
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,15,25,20.6,0.9,8,4.9,7.1,7.9,7.4,107,931,407,0.6,42,16.3,4.52,5,0,8,130,51,24,320,120
2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,21,40,28,0.5,8.8,4.9,7.6,9.8,8.3,360,1510,603,0.5,1.5,1,0.54,1,0,4,4,4,4,9,5
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,17,31,23.4,4.5,7.2,5.5,6.8,8.1,7.4,50,230,138,0.3,1.3,0.8,0.32,1,0,4,4,4,4,14,6
2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,21,31,25.3,4.4,6.9,5.5,7,8.5,8.1,350,1380,625,0.8,1.6,1.1,0.22,1,0,4,4,4,4,9,6
1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, RAJASTHAN",RAJASTHAN,30.1,32,31.1,5,5,5,7.3,7.3,7.3,220,390,305,0.6,2.8,1.7,0.38,0,0,4,4,4,4,20,12
2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",RAJASTHAN,20,37,26.3,4.5,7.9,5.6,7.5,8.5,8.1,300,1450,552,0.6,2.1,1.1,0.3,1,0,4,4,4,4,14,6
3305,"RIVER BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,20,24,22,6.9,7.8,7.3,7.1,7.7,7.3,343,450,402,1.5,2.8,2.1,0.2,1,0,3,4,4,17,93,32
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"WATER QUALITY OF MEDIUM & MINOR RIVERS IN MEGHALAYA, MIZORAM & TRIPURA - 2013",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,18,29,24.4,6.8,8,7.2,6.8,7.9,7.3,58,130,99,1.2,2.6,2.2,0.5,4,1,14,36,26,32,84,57
3384,"BUGI RIVER AT DALU, SOUTH GARO HILLS",MEGHALAYA,17,28,23.7,6.8,7.8,7.2,6.8,7.8,7.4,55,135,102,1.3,2.7,2.2,0.5,4,1,12,38,25,28,87,56
3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,17,29,24.6,7,8.2,7.6,7,7.5,7.2,54,98,72,1.1,4.5,1.8,0.36,4,2.56,14,36,24,32,93,57
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,15,28,23.1,0.5,7.8,7.1,7.4,7.8,7.5,52,748,131,1.5,2.6,2.2,0.6,6,3.2,110,390,239,240,600,413
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,14,26,21.7,2.2,6.8,5.2,2.5,3.3,2.9,50,1120,682,5.8,11.2,7.8,0.853,3,1.5,11,25,16,20,50,30
3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,8,23,18.2,7,8.5,7.3,6.8,7.4,7.1,30,65,47,1,1.5,1.3,1.5,3,2,10,23,15,21,260,48
3370,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,12,23,18.8,7.2,8.8,7.6,6.8,7.5,7.2,35,72,52,1,2,1.2,2,4,2,10,26,16,22,55,36
3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,18,29,23.8,7.2,9,8,6.5,7.3,6.9,40,84,64,1,2.8,1.8,2.8,5.5,3.38,16,31,23,33,67,49
3372,RILANG RIVER,MEGHALAYA,11,21,17.8,7.4,8.8,7.9,7.2,7.4,7.3,34,60,46,0.6,1.8,1.4,2,2,1,9,17,12,20,40,29
3373,WAH BLEI,MEGHALAYA,11,22,18.7,5.8,8.5,7.4,7.1,7.5,7.2,35,68,53,1,2.5,1.9,3.2,5,3,8,20,14,17,44,32
3374,WAH BLEI,MEGHALAYA,12,21,18.8,7.2,8.4,7.7,6.9,7.5,7.2,38,74,55,1,2.3,1.6,4,5,3,7,26,15,16,300,63
3375,LUKHA RIVER,MEGHALAYA,14,25,21.3,6.2,8.4,6.8,2.2,3.2,2.7,110,1500,1074,1.4,4.2,3.2,0.43,4,2.33,2,9,4,4,20,11
3376,LUKHA RIVER,MEGHALAYA,15,28,22.6,5,8,7.1,4.5,7.8,6.5,120,395,237,1,11.2,3.8,0.343,8,4.56,79,4200,674,220,5500,1072
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,19,29,25.2,7,8.4,7.8,6.5,7.6,7.2,32,68,50,1.2,3.5,1.6,0.37,3,1.77,11,31,20,20,63,41
3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,18,29.5,24.8,6.4,8,7.3,7,7.7,7.3,46,125,71,1.2,2.6,2,0.376,3,2.66,11,33,21,24,79,47
3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,13,24,19.9,6.5,8,7.3,6.6,7.3,7,35,420,91,1.2,2.4,1.8,0.36,4,3.3,12,30,20,27,63,45
3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,13,24.5,20.7,6.4,8.2,7.4,6.8,7.3,7.1,32,65,49,1,2.5,1.7,0.5,4,2.44,11,29,19,24,60,42
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,13,25,20.6,5.6,7.2,6.5,6.2,7.6,7.1,58,138,99,2.4,3.1,2.7,0.9,7,3.56,1100,2600,1967,1900,3500,2722
3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,15,27,21.5,7,8.2,7.5,4.5,7.2,5.7,35,60,50,1,2,1.5,0.411,4,2.21,5,17,10,14,40,23
3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,12,21,17.7,3.4,6.8,5.8,6.7,7.1,6.9,35,122,68,2.4,4.2,3.1,4,7,4.9,60,600,197,190,1200,463
3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,11,22,17.9,0.8,8,6.9,7,7.5,7.2,32,56,44,1.2,2,1.4,2.4,3,2.66,8,21,14,19,46,33
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,15.5,29,23.9,7.2,8,7.8,7,7.5,7.3,46,140,93,1.5,2.4,1.9,0.45,5,2.99,190,390,264,290,630,444
3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,12,22,18,5.5,7.7,6.6,6.7,7.1,7,44,100,66,1.5,2.8,2.3,3.55,8,4,17,38,29,39,84,63
3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,12,22,18.4,6.8,8.4,7.6,6.9,7.3,7.1,36,74,53,1,2.2,1.7,3,4,3,12,33,23,29,70,53
3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,11,22,18.8,7.2,8.3,7.8,6.8,7.3,7,30,60,47,0.8,2,1.4,2.2,4,2,4,10,8,23,46,35
3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,18,29,24.8,6.8,8.5,7.7,7.2,7.8,7.4,70,190,128,1,2.2,1.6,2.7,5,3.32,10,36,25,25,93,56
3350,UMKHEN AT WAHKDAIT,MEGHALAYA,9,23,19.3,6.5,9,7.1,6.8,7.2,7,40,77,54,0.9,2.2,1.8,1.5,4,2.58,11,26,20,26,59,43
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,11,26,20.6,6.5,9.2,7.4,6.7,7.2,7,36,356,69,0.9,2.2,1.6,1.9,4,3.3,12,24,17,27,500,87
3352,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,11,26,20.7,6.6,9.2,7.5,7,7.5,7.2,40,78,58,1,2.3,1.6,1.8,5,2.25,16,29,21,33,70,46
3359,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,13,22,18.4,0.6,5.2,3.1,6.8,7.4,7.2,27,2700,401,11.8,45,21.8,18.1,23,19,13000,30000,22556,20000,39000,31444
3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,13,23,19.1,3,6,4.7,7,7.4,7.2,165,251,202,10.2,20.5,13.6,12.3,16,15,8000,17000,13444,12000,24000,20056
3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,13,25,19.7,0.6,3.3,2.1,7,7.5,7.2,216,386,303,17.5,72,37.2,15.1,21,18.2,22000,67000,39444,34000,112000,62333
3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,12.5,25,20.1,0.4,2.8,1.8,6.7,7.5,7.2,285,510,394,23.2,78.4,40.6,11.3,24,15.4,26000,112000,57222,63000,170000,96944
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,12,21,17.6,6.6,8.8,7.2,6.7,7,6.9,37,75,55,0.9,2.3,1.7,3.7,5,3.04,14,38,26,30,84,56
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,12,28,22.7,7.2,9,7.9,6.9,7.3,7.1,38,75,55,0.8,1.5,1.2,3.1,4,3.55,16,33,23,32,70,50
3363,"UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,11,21,17.9,5.6,8.4,6.9,6.7,7.2,6.9,42,60,52,1.2,8.6,2.2,2.7,3,3.48,13,28000,1576,30,59,45
3364,"UMSHYRPI RIVER AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,11,24,18.9,0.2,4,1.9,6.8,7.2,7,211,380,306,21,58.2,34.2,2.95,21,17.9,22000,90000,48278,49000,140000,85667
3365,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",MEGHALAYA,10,25,19.4,1.6,6.4,4.5,6.8,7.3,7.1,110,276,196,8.6,30,15.5,4.4,19,11,11000,440000,48611,20000,84000,43333
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,16,29,23.7,2.5,8.2,7.2,6.9,7.4,7.1,65,160,107,6,7.2,6.7,1.729,7,5.56,220,490,303,330,750,476
3366,"UMTREW RIVER AT UMRAN, RI- BHOI",MEGHALAYA,14,28,22.7,6.6,8.8,7.5,6.8,7.2,7,40,540,82,0.8,2.8,2.1,1.5,4,3.02,26,79,45,53,220,122
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,19,31,23.6,4.5,10.9,7.1,6.6,8.7,7.5,24,554,189,1.2,3.3,1.9,0.087,1,1,,,,,,
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,19,31,23.8,4.2,10.9,7,6.7,8.7,7.6,23,626,197,1.1,3,1.8,0.112,1,1,,,,,,
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,18,28,23.5,5.2,9.8,7.2,6.8,8.8,7.9,15,573,158,1.2,2.7,1.9,0.123,1,0.95,,,,,,
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,18,28,23.5,0.9,9.3,6.5,6.6,8.9,7.8,14,578,161,1.1,2.5,1.8,0.112,1,0.99,,,,,,
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,26,28.5,27.4,6.5,6.8,6.6,7.4,7.9,7.7,146,179,165,1.4,2.1,1.7,0,0,0,220,360,280,280,380,325
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,2,29,21.9,6.6,6.8,6.7,7.7,8,7.8,160,172,167,3.9,6.8,4.8,0.54,1,1,340,560,440,460,580,520
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,26.5,28.5,27.5,6.4,6.8,6.6,7.6,7.8,7.7,178,188,183,3.2,4.4,3.7,1.14,2,1.55,340,520,415,540,640,575
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"WATER QUALITY OF CREEK, CANAL & DRAINS - 2013",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
,CREEKS AND SEA WATER,,,,,,,,,,,,,,,,,,,,,,,,,
2267,"CREEK AT DANDO MOLLO,VELSAO, MAMUGAO",GOA,28,34,30.7,3.2,7.6,5.4,6.6,8.9,7.3,11,821,272,0.7,21.3,3.9,12.76,56,41,450,24000,6594,400,35000,9717
2081,AMLAKHADI CREEK AT PUNGAM.,GUJARAT,26,34,28.6,1.5,8,4.7,7.2,8.5,7.9,,,,0.8,4,1.8,0,0,0,,,,,,
3196,VANDKHADI,GUJARAT,24,32,28.2,2.6,5.4,4,7.4,8.5,8.1,,,,0.8,2,1.3,0,0,0,,,,,,
1316,"BASSEIN CREEK AT BASSIN IN THANE DT., MAHARASHTRA",MAHARASHTRA,20,26,22.5,3.9,6.6,5.1,7.3,8.6,7.7,240,39150,18406,4.6,14,7.5,3.8,5.53,4,275,550,450,425,900,763
1318,"MAHIM CREEK AT MAHIM BAY, MAHARASHTRA",MAHARASHTRA,26,27,26.8,1.7,6.5,4.2,7,8,7.7,527,50560,30991,4.8,16,10.8,1.8,6.88,4,25,1600,825,85,1600,1087
1317,"THANE CREEK AT ELEPHANTA ISLAND, MAHARASHTRA",MAHARASHTRA,26,32,27.7,1.8,6.4,4.3,7,8,7.6,533,50630,33187,4.8,18,11.3,0.2,4.56,4,275,550,504,900,900,900
2785,"BPT NAVAPUR (DISCHARGE FROM MIDC TARAPUR), NAVAPUR, PALGHAR, THANE",MAHARASHTRA,27,30,28.7,,,,5.4,7.8,7,3760,7462,6165,140,650,405.8,2.1,21.23,18,275,900,450,425,1600,821
2793,"THANE CREEK AT KALWA ROAD BRIDGE, KALWA, THANE",MAHARASHTRA,22,26,22.8,3.5,6.6,4.4,7.1,8,7.4,650,35990,16921,4.4,14,7.8,3.8,7,4,110,550,413,425,900,763
2791,"ULHAS CREEK AT RETI BUNDER, D/S OF KALYAN- BHIWANDI BRIDGE",MAHARASHTRA,20,35,27.2,2.5,7.3,5.5,6.8,7.6,7.3,148,6090,1799,3.2,12,6.7,2.3,2.6,2,275,900,554,550,1600,1017
