WATER QUALITY DATA 2012 | CPCB ENVIS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER BEAS - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
1627,IMPHAL AT KYAMGEI,MANIPUR,29,31,29,6.6,9.7,8.4,7.4,7.8,7.5,62,152,103,0.4,3,1.9,,,,,,,35,105,75
1628,IMPHAL AT MINUTHONG,MANIPUR,29,30,30,6.8,10.1,8.7,6.7,7.5,7.2,72,174,117,1.3,4,3.2,,,,,,,35,75,52
2861,"IMPHAL AT KANGLA MOAT, IMPHAL WEST",MANIPUR,28,31,29,5.6,7.5,6.5,7.1,8.8,7.7,156,350,287,6.4,12.3,8.2,,,,,,,50,155,114
2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,27,30,28,7.7,9.3,8.6,7,7.9,7.5,76,184,130,0.4,9.1,4.6,,,,,,,10,50,39
2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,24,30,28,8,10.1,8.9,7,8,7.5,64,188,109,0.3,2,1.2,,,,,,,15,45,33
2874,IRANG RIVER AT TAMENGLONG ,MANIPUR,30,30,30,9.8,9.8,9.8,8.4,8.4,8.4,246,246,246,1.2,1.2,1.2,,,,,,,10,10,10
1458,IRIL AT PORAMPET,MANIPUR,24,30,28,6.2,9.3,7.6,7.2,7.9,7.5,93,247,147,0.8,2,1.3,,,,,,,10,40,30
1624,IRIL AT LILONG,MANIPUR,27,30,29,7.5,9.9,8.7,7.2,8,7.6,121,257,202,0.2,3,1.2,,,,,,,30,70,60
2863,"IRIL AT KANGLA SIPHAI, IMPHAL EAST",MANIPUR,24,30,28,7,10.1,8.4,6.7,8.2,7.4,96,350,177,0.8,5.1,2.4,,,,,,,25,60,48
2873,"IRIL RIVER AT LILONG, UKHRUL",MANIPUR,27,30,29,5.8,10,8.7,7.1,8,7.6,93,367,203,0.4,6.2,2.5,,,,,,,40,95,59
2865,"JIRI RIVER AT JIRIMUKH JIRIBAM, IMPHAL EAST",MANIPUR,32,32,32,8.2,8.2,8.2,7.4,7.4,7.4,120,120,120,1.9,1.9,1.9,,,,,,,46,46,46
2866,"JIRI RIVER AT JIRI, IMPHAL EAST",MANIPUR,32,32,32,8,8,8,7.2,7.2,7.2,110,110,110,1.4,1.4,1.4,,,,,,,80,80,80
1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,28,34,30,7.1,9.7,8.4,7.3,7.9,7.6,87,287,213,0.4,3.1,1.5,,,,,,,15,25,20
2877,"KHUGA DAM ON KHUGA R, CHURACHANDPUR",MANIPUR,28,33,29,9.1,9.9,9.4,7.1,8.7,7.8,121,241,174,0.1,1.8,1,,,,,,,10,35,16
1926,"KHUJAIROK, MOREH (CHANDEL)",MANIPUR,29,32,31,5.2,9.9,8.1,7.6,8.9,8,211,299,244,0.2,4.3,2.4,,,,,,,45,100,73
2878,LOKCHAO RIVER AT BISHNUPUR,MANIPUR,27,30,29,6.8,8.9,8.1,7.1,8.9,8,86,245,162,0.2,4.5,1.8,,,,,,,5,45,26
2867,MAHA RIVER AT CHANDEL,MANIPUR,28,31,30,5.6,10.9,8.7,7.1,8.2,7.6,50,222,163,0.8,6.7,2.6,,,,,,,10,40,24
2852,"MANIPUR AT SEKMAIJAN, THOUBAL",MANIPUR,27,32,29,7.3,10.5,8.7,7,8.2,7.6,79,206,143,0.8,3.3,1.9,,,,,,,30,85,58
2857,MANIPUR RIVER AT THOUBAL,MANIPUR,27,31,30,8.1,10.9,9.2,7.1,8.2,7.6,107,327,208,0.4,4.7,1.9,,,,,,,20,40,30
2879,ETHAI BARRAGE ON MANIPUR R AT BISHNUPUR,MANIPUR,27,34,29,6.5,10.5,8.3,6.8,9,7.7,80,240,158,0.2,4.3,2,,,,,,,5,95,48
1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,29,30,29,4,7.9,5.9,6.9,7.5,7.1,174,512,338,0.5,17.6,6.6,,,,,,,95,670,522
1626,NAMBUL AT HEIRANGOITHONG,MANIPUR,29,32,30,0,7.9,4.3,7,7.8,7.4,113,554,269,3.6,23.7,12.3,,,,,,,50,600,412
2858,"NAMBUL RIVER AT SAMUSANG,IMPHAL WEST",MANIPUR,25,31,29,6.9,8.9,8.2,6.2,7.6,7.1,67,167,109,1.8,5.6,3.3,,,,,,,5,30,12
2859,"SINGDA DAM AT NAMBUL, IMPHAL WEST",MANIPUR,26,30,28,10,12.7,11.1,7.1,7.9,7.6,46,300,131,1,6.6,3.6,,,,,,,5,90,32
2860,"NAMBUL AT NAOREMTHONG, IMPHAL WEST",MANIPUR,25,31,29,4.9,8.5,7.4,6.6,7.5,7.1,70,181,116,0.2,7,2.7,,,,,,,25,85,55
2880,NAMBUL RIVER AT BISHNUPUR,MANIPUR,27,30,28,6.9,9.7,8.2,6.9,8.7,7.6,53,196,112,0.5,4.3,2.1,,,,,,,20,35,31
1927,"SEKMAI R, KAKCHING (THOUBAL)",MANIPUR,27,32,29,6.4,9.9,8.5,7,7.9,7.5,111,230,169,0.4,6.4,3.6,,,,,,,5,70,41
2853,"MAPITHEL DAM ON THOUBAL, THOUBAL",MANIPUR,27,28,28,10.4,12.4,11.4,7.1,7.2,7.2,120,136,128,1,1,1,,,,,,,20,20,20
2854,"THOUBAL R AT PHADOM, THOUBAL",MANIPUR,28,30,29,8,10.2,8.9,7.3,8,7.6,160,330,221,1.4,2,1.7,,,,,,,20,36,30
2856,"THOUBAL RIVER AT YAIRIPOK, THOUBAL",MANIPUR,27,33,30,6.1,10.7,9.3,7.1,8.2,7.6,109,249,193,0.2,5.3,2.3,,,,,,,10,70,41
2870,"THOUBAL  AT SHONG KONG, UKHRUL",MANIPUR,27,30,28,8.7,9.8,9.1,6.9,8,7.3,128,394,217,3.5,4.3,3.9,,,,,,,65,70,67
2871,"THOUBAL  AT YONGUL KONG, UKHRUL",MANIPUR,27,29,28,5.3,10.5,7.9,6.9,7.6,7.3,90,172,131,0.4,1.2,0.8,,,,,,,35,40,38
2872,"THOUBAL AT LITAN, UKHRUL",MANIPUR,27,31,29,7.3,9.9,8.7,6.9,7.8,7.4,91,300,176,0.8,4.9,2.2,,,,,,,25,55,36
2855,"WANGJING AT HEIROK, THOUBAL",MANIPUR,27,34,30,6.3,10.1,8.1,7,7.7,7.3,102,342,199,0.2,4.3,2.2,,,,,,,5,110,56
2876,"WANGJING RIVER AT WANGJING, THOUBAL",MANIPUR,27,34,30,3.7,10.5,8.2,7.2,7.7,7.4,72,268,170,0.1,4.1,2.2,,,,,,,20,75,39
,,,,,,,,,,,,,,,,,,,,,,,,,,
"WATER QUALITY OF MEDIUM & MINOR RIVERS IN MEGHALAYA, MIZORAM & TRIPURA - 2012",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,18,29,25,6.8,9.6,7.7,7,7.9,7.2,72,125,95,0.8,2.4,1.8,1.4,3.2,2.67,14,29,22,35,79,50
3384,"BUGI AT DALU, SOUTH GARO HILLS",MEGHALAYA,18,29,25,7,9.2,7.6,7,7.7,7.2,50,125,92,1,10,2.5,1,3.6,2.41,9,33,20,20,75,45
3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,19,31,25,6.8,32,9.9,7.1,7.3,7.2,50,85,65,0.8,2,1.5,0.4,3.6,2.31,9,33,21,29,84,55
1632,GANOL RIVER TURA,MEGHALAYA,16,28,24,7,8.2,7.6,7,7.7,7.4,50,160,93,1.6,2.6,2.1,0.5,7.37,2.89,110,440,276,250,540,408
1428,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",MEGHALAYA,16,27,22,3.5,7,5.5,2.3,3.4,2.9,154,1040,568,5.6,10.8,6.8,0.18,2.85,1.12,11,29,18,20,44,33
3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,10,21,16,7,9,7.6,6.5,7.3,7,30,52,42,0.8,1.6,1.3,1.2,7.1,3.01,2,22,11,14,48,27
3370,"KYNSHI  AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,10,23,17,6.6,8.6,7.7,6.7,7.4,7.1,32,65,45,1,2,1.4,1.6,5.6,2.89,2,22,9,2,48,22
3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,15,30,23,7.6,9.2,8.3,6.7,7.1,7,45,101,59,0.8,3.5,1.7,1.17,4.86,2.86,9,24,16,19,50,33
3375,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,18,31,25,5.5,8.5,6.9,2.2,2.9,2.6,820,1450,1072,1.4,6,3.2,0.16,3.13,1.17,2,8,3,2,150,21
3376,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,18,29,25,7,8.4,7.7,4.8,7,6.3,127,400,250,1,3,2.1,0.47,9.6,3.88,79,360,180,24,600,326
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,18,29,25,7.2,20,8.8,6.2,7.7,7.3,28,54,37,1,2.2,1.5,0.4,2.4,1.62,9,24,15,20,55,35
3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,18,31,25,6.5,8,7.3,7.1,7.7,7.3,42,120,72,1.2,2.4,2,1,2.6,1.65,10,27,17,22,60,36
3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,14,26,20,6.5,9.8,7.5,6.7,7.2,7,28,48,38,0.8,2.4,1.7,0.32,4.2,2.2,9,29,18,20,60,40
3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,14,29,22,6.6,10,7.8,6.8,7.5,7.1,32,58,44,0.8,2.2,1.6,0.31,3.8,2.62,7,24,15,19,53,33
1631,MYNTDU RIVER JOWAI,MEGHALAYA,14,25,20,5.8,8.2,7,6.6,7.3,7,70,160,100,1,3.1,2.4,0.37,7.58,3.03,1100,2400,1967,1900,3500,2600
3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,16,27,21,6.2,9.6,7.5,5.2,7.2,6.3,30,68,52,0.8,2.5,1.7,0.19,1.9,0.82,2,14,7,12,36,21
3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,9,22,16,3.5,8.5,6.4,6.6,7.2,6.9,35,90,61,1.4,4,2.6,1.34,8.8,3.88,49,500,227,140,1100,538
3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,11,23,17,6.6,9.4,7.5,6.9,7.4,7.1,30,52,39,0.8,2,1.4,1.37,5.1,2.88,2,54,12,9,42,22
3372,"RILANG AT MAWKYRWAT, WEST KHASI HILLS",MEGHALAYA,11,21,17,7.2,8.8,8,6.9,7.3,7.1,30,52,41,0.8,1.9,1.4,1.5,9.2,3.35,4,17,10,14,38,25
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,17,29,24,7.2,8.4,7.9,6.8,7.5,7.3,45,162,93,1,2.4,1.7,0.4,23.8,5.02,140,480,295,270,550,418
3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,10,22,18,6.8,8.6,7.5,6.5,7.2,6.9,40,110,69,1.2,2.2,1.9,3.2,8.09,4.92,13,28,20,29,70,49
3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,9,23,18,7,9,7.9,7,7.4,7.2,27,60,46,1,2.2,1.7,0.6,3.55,2.72,13,28,20,29,60,45
3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,12,23,18,7.2,8.6,8,7,7.5,7.2,26,50,42,1,2,1.4,0.84,3.4,2.47,2,9,5,23,38,31
3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,19,28,25,6,9.8,7.7,6.7,7.4,7.1,65,150,101,0.9,2.2,1.5,1.3,6.5,3.42,4,33,16,10,110,43
3350,UMKHEN AT WAHKDAIT,MEGHALAYA,14,24,19,6,9.2,7.2,6.7,7.6,7.1,36,69,49,0.8,2.2,1.6,1.4,5.04,2.86,11,22,17,24,55,40
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,14,26,21,6.4,10,8.2,6.7,7.4,7.1,34,68,49,0.5,2,1.2,0.83,3.81,2.81,7,22,15,16,46,32
3352,"UMKHEN AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,14,29,21,6.7,9.6,7.8,6.7,7.5,7.1,40,75,58,0.8,2,1.5,0.64,5.3,2.97,13,27,19,26,63,43
3359,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,13,23,18,2.4,5.6,3.9,6.5,7.4,7.1,116,350,235,11,30,16.9,5.3,33.02,16.61,5000,29000,16500,9000,34000,23000
3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,14,23,18,3,6.8,4.9,6.6,7.4,7.1,135,285,182,9.5,26,14.2,2.45,17.8,11.61,4000,16000,10417,10000,21000,15500
3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,14,25,19,0.4,5,2.7,6.5,7.3,7.1,187,372,281,12.5,75,35.4,10.35,21.2,14.84,11000,79000,41000,20000,100000,62667
3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,14,24,19,1,4.2,2.5,6.8,7.3,7.1,238,600,382,13.8,100,37.2,2.01,20,11.81,17000,100000,53083,40000,200000,87167
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,10,22,18,7,9.8,8,6.6,7.3,7,30,67,48,0.8,1.8,1.4,2,4.5,3.8,7,27,17,17,60,41
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,18,28,24,7.4,9.8,8.4,6.8,7.4,7.1,32,60,48,0.8,1.6,1.2,2,4.5,3.08,9,26,18,20,63,45
3363,"UMSHYRPI AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,10,20,17,5.4,8.6,6.8,0.9,7.5,6.6,30,88,49,0.6,2.8,1.9,0.59,7.82,3.07,12,26,18,24,55,38
3364,"UMSHYRPI  AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,13,21,18,0.2,4.4,2.1,6.7,7.2,7,120,428,286,14.5,95,45.6,1.6,21.4,10.61,14000,90000,51250,32000,100000,84500
3365,"UMSHYRPI AT UMSHYRPI BDG, EAST KHASI HILLS",MEGHALAYA,13,25,19,1.4,6.8,4,6.8,7.5,7.1,81,308,194,8,80,22.4,2.73,20.09,10.47,4000,67000,29500,8000,93000,45250
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,18,30,24,6.5,9.2,7.7,6.9,7.5,7.2,55,170,107,5.4,8.2,6.6,0.31,6.82,3.02,210,490,285,320,700,425
3366,"UMTREW RIVER AT UMRAN, RI- BHOI",MEGHALAYA,15,28,22,6.4,8.6,7.6,6.8,7.5,7.1,35,96,51,0.8,2.6,2,0.38,5.2,2.6,21,67,37,10,180,81
3373,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",MEGHALAYA,15,24,20,6,8.4,7.7,6.9,7.2,7.1,35,73,46,1,2.4,1.6,2.31,5.4,3.93,2,17,8,8,39,22
3374,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",MEGHALAYA,15,25,20,7,8.2,7.7,6.5,7.4,7.1,38,71,49,1,5.6,1.9,1.04,5.2,3.89,2,19,11,10,40,26
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,18,30,24,4.4,8.5,6.5,6.2,8.2,7.4,84,754,297,0.4,1.9,1,0.1,0.39,0.13,0,210,26,7,2400,438
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,18,30,24,3.3,8.9,6.3,6.2,8.1,7.5,82,805,287,0.5,1.5,0.9,0.1,0.37,0.14,0,35,5,3,1100,204
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,18,29,24,3.8,7.9,6.5,5.9,8.5,7.2,91,823,375,0.4,2.4,1.1,0.1,0.43,0.17,0,240,33,15,2400,625
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,18,28,24,4.7,8.7,6.9,5.3,7.9,6.9,89,632,349,0.6,2.3,1.1,0.1,0.47,0.18,0,150,38,11,2400,503
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,26,30,28,6.2,6.8,6.6,7.7,7.9,7.8,156,172,165,1.4,1.8,1.6,,,,220,340,268,280,380,316
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,27,30,28,6.2,6.8,6.4,7.7,8.2,8,148,164,155,3.4,4.5,3.9,0.38,0.63,0.5,460,560,512,440,580,516
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER",TRIPURA,26,29,27,6.2,6.8,6.5,7.8,8.2,8,155,180,168,3.4,4.8,4.2,0.84,1.2,0.99,420,560,488,580,680,616
,,,,,,,,,,,,,,,,,,,,,,,,,,
"WATER QUALITY OF CREEK, CANAL & DRAINS - 2012",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
,CREEKS AND SEA WATER,,,,,,,,,,,,,,,,,,,,,,,,,
2267,"CREEK AT DANDO MOLLO,VELSAO, MAMUGAO",GOA,27,35,30,4.8,8.8,6.5,6,8.7,6.7,5,612,125,1.2,2.3,1.6,0.2,48.52,10.17,10,13000,4442,95,28000,9887
2081,AMLAKHADI CREEK AT PUNGAM.,GUJARAT,28,33,31,0,5.9,2,7.3,8.3,7.7,1380,5860,3165,3.5,72.1,32.3,0.12,12.88,3.44,140,9000,2593,140,90000,15173
1316,BASSEIN CREEK AT BASSIN IN THANE ,MAHARASHTRA,22,30,25,4.2,7.2,5.4,7.5,8,7.8,204,63170,36176,2.2,17.5,9.1,0.2,4.63,1.65,8,550,275,25,900,565
1318,MAHIM CREEK AT MAHIM BAY,MAHARASHTRA,28,29,29,1.3,6,4.5,7.1,7.7,7.5,3273,57310,40025,4,25,12.1,0.1,6.2,2.44,225,1600,735,550,1600,1215
1317,THANE CREEK AT ELEPHANTA ISLAND,MAHARASHTRA,28,29,29,3.4,6,5.1,7.5,8.2,7.7,20640,64300,50656,4,25,10.1,0.1,2.67,1.67,350,900,767,550,1600,1338
2793,"THANE CREEK AT KALWA ROAD BRIDGE, KALWA, THANE",MAHARASHTRA,21,32,28,1.1,5.7,3.4,7.1,7.9,7.4,1172,40540,16483,3.2,130,21.6,0.2,3.79,1.91,110,1600,525,250,1800,827
2791,"ULHAS CREEK AT RETI BUNDER, D/S OF KALYAN- BHIWANDI BDG",MAHARASHTRA,25,30,28,3.1,7.3,4.5,6.7,7.7,7.2,105,18130,5798,2.4,70,18.5,0.36,5.4,1.92,17,1600,479,50,1600,724
2792,"ULAHS CREEK AT MUMBRA RETI BUNDER, VILLAGE MUMBRA, THANE",MAHARASHTRA,20,32,28,2.8,7,4.7,7.1,7.9,7.5,197,41090,21735,2.4,32,11.5,0.2,4.89,2.39,25,900,324,70,1600,654
2794,"ULHAS CREEK AT KOSHLET RETI BUNDER, KOLSHET, THANE",MAHARASHTRA,20,32,29,3.5,7.3,5.4,5,7.9,7.4,164,34500,17272,2.2,23,9.5,0.2,4.4,2.23,7,550,188,25,900,429
2795,"ULHAS CREEK AT GAIMUKH AT NAGLA BUNDER ON GHOD BUNDER ROAD, NAGLA, THANE",MAHARASHTRA,20,32,28,3.1,7.1,4.9,7.4,7.8,7.6,234,43000,24136,3.2,25,10.1,0.2,4.86,2.03,80,550,178,130,900,438
2796,"ULHAS CREEK AT VERSOVA BRIDGE, VERSOVA, VASAI, THANE",MAHARASHTRA,22,30,26,3.8,7.5,5.2,7.2,8.1,7.7,275,59370,30132,2.2,25,9.5,0.2,5.19,1.94,25,900,448,50,1600,803
2184,VASHI CREEK AT AIROLI BRIDGE.,MAHARASHTRA,24,30,27,3.2,7.2,4.8,7.2,8.2,7.6,1080,58080,30980,2.4,18,8.5,0.4,5.04,1.85,13,900,313,25,1800,582
2185,VASHI CREEK AT VASHII BRIDGE.,MAHARASHTRA,22,35,28,3.4,7.4,5.1,6.8,7.9,7.4,2589,64150,37849,2.8,20,9.2,0.86,3.26,1.74,110,550,235,225,900,483
2797,"BHAYANDER CREEK AT D/S OF RAILWAY BRIDGE, JASAL PARK CHOUPATHY, NAVGHAR, BHAYANDER, THANE",MAHARASHTRA,22,30,25,4.2,7.5,5.5,7.2,8.1,7.8,245,66140,33201,2.2,19,8.9,0.2,4.86,2.02,25,900,667,70,1600,879
2798,"KHAREKURAN MURBE CREEK, KHAREKURAN, PALGHAR, THANE",MAHARASHTRA,27,29,28,1.9,6.4,4.2,7,7.9,7.6,2301,66470,48643,3.8,31,12.2,0.21,2.5,1.81,80,1600,388,250,1600,554
2799,"DANDI CREEK, DANDI, PALGHAR, THANE",MAHARASHTRA,27,29,28,3.2,6.6,4.5,7.1,8,7.6,31070,65470,55023,4.8,18,10,0.18,2.72,1.92,130,1600,572,250,1600,805
2800,"SARAWALI CREEK, PALGHAR, THANE",MAHARASHTRA,27,29,28,2.2,7.5,4.9,7.2,8.5,7.9,331,56800,10204,2.2,20,8.7,0.21,6.93,3.49,40,1800,337,130,1800,498
2801,"SAVTA CREEK, SAVTA, DAHANU, THANE",MAHARASHTRA,27,29,28,3,7.4,5.4,7.6,8.4,8,156,66140,36782,2.2,20,8.3,0.2,2.62,1.17,25,900,299,80,1600,564
2802,DAHANU CREEK AT DAHANU FORT,MAHARASHTRA,27,29,28,3.7,7.2,5.5,7.6,8.5,8,150,66260,36644,2.2,24,8.7,0.1,2.75,1.14,70,900,395,130,1600,757
2803,"PANVEL CREEK AT KOPRA BDG, PANVEL, RAIGAD",MAHARASHTRA,25,30,29,1.8,7.4,4.9,4.9,8,6.9,160,60420,19210,2,24,9.7,0.2,3.4,1.4,50,350,158,110,550,321
2804,KARAMBAVANE CREEK AT CHIPLUN.,MAHARASHTRA,15,36,23,5.6,7.2,6.5,6.7,7.8,7.3,64,17130,3484,1.8,4.2,2.8,0.43,4.21,1.55,2,6,4,110,140,123
2165,SEA WATER AT GATEWAY OF INDIA.,MAHARASHTRA,28,29,29,3.2,6.2,4.6,7.5,8.1,7.7,23070,64150,52860,4,18,10.7,0.9,2.82,1.76,550,1600,1186,900,1600,1409
2166,SEA WATER AT CHARNI ROAD CHOUPATHY.,MAHARASHTRA,8,29,27,3.6,6,4.7,7.4,8,7.7,25140,64310,51690,4,19,10.7,0.9,2.68,1.83,550,1600,958,900,1600,1483
2167,SEA WATER AT WORLI SEA FACE.,MAHARASHTRA,28,29,29,4,6,4.9,7.5,8.1,7.7,20590,64660,50894,4,21,10.4,0.1,2.88,1.62,350,1600,1000,550,1600,1454
2169,SEA WATER AT VERSOVA.,MAHARASHTRA,21,28,26,2,5.9,4.4,7.5,8.2,7.8,349,64590,50605,4,29,11.6,0.1,2.88,1.67,250,900,596,550,1600,1046
2805,"ARNALA SEA, ARNALA, VASAI, THANE",MAHARASHTRA,22,30,25,3.5,6.9,5.2,7.7,8.4,7.9,283,67000,46330,3.2,20,9.5,0.1,4.16,1.6,17,900,587,45,1600,985
2806,"UTTAN SEA, UTTAN, BHAYANDER, THANE",MAHARASHTRA,22,30,25,3.7,7.5,5.5,7.6,8.4,8,203,66250,46166,2,22,10.1,0.1,4.01,1.63,35,1600,560,70,1600,779
2807,"NAVAPURA SEA, PALGHAR, THANE",MAHARASHTRA,27,29,28,1.5,6.6,4.1,7,8.1,7.7,31550,70190,55802,5.2,28,12.1,0.24,3.21,2.07,25,1600,568,350,1600,896
2808,SEA WATER AT NARIMAN POINT,MAHARASHTRA,8,30,27,3.5,5.8,4.8,7.4,8,7.6,39010,64660,54594,3.6,24,10.9,0.86,2.54,1.7,250,1600,695,900,1600,1091
2809,"SEA WATER AT MALABAR HILL, WALKESHWAR, MUMBAI",MAHARASHTRA,28,29,29,2.8,5.8,4.5,7.2,8,7.7,31200,62250,52355,3.4,24,10.5,0.89,2.61,1.78,350,900,723,900,1600,1091
2810,"SEA WATER AT HAJI ALI, WORLI, MUMBAI",MAHARASHTRA,28,29,29,3.2,5.6,4.6,7.4,8,7.7,38640,64030,54210,4.2,18,9.6,0.89,2.72,1.72,275,1800,1084,900,1800,1527
2811,"SEA WATER AT SHIVAJI PARK, DADAR, MUMBAI",MAHARASHTRA,28,30,29,3.4,6,4.8,7.5,8.1,7.7,38200,64030,54160,4.2,21,10.5,0.95,2.44,1.77,550,1600,805,900,1600,1218
2812,"SEA WATER AT JUHU BEACH, JUHUGAON, SANTACRUZ, MUMBAI",MAHARASHTRA,24,28,26,3.6,6.4,4.8,7.5,8.1,7.8,28420,64570,54038,4,28,11.1,0.1,3.23,1.83,55,1600,784,900,1600,1133
2813,"SEA WATER AT GANAPATHIPULE, RATNAGIRI.",MAHARASHTRA,24,30,27,3,7.5,6.3,7.3,8.6,7.9,3735,50220,31536,2.4,8.4,4.1,0.46,4.46,3.06,2,9,4,90,170,124
2814,"SEA WATER AT BHAGWATI BUNDER, RATNAGIRI NEAR ULTRA TECH CEMENT JETTY AT MIRKARWADA.",MAHARASHTRA,25,30,28,2.7,7.4,6,7.1,8.6,8,2296,48670,24728,2.6,5.4,4,0.72,4.65,2.9,2,6,4,90,140,125
2815,MADVI SEA  WATER  AT RATNAGIRI NEAR JODHALE MARUTI TEMPLE AT MADVIGAON.,MAHARASHTRA,24,30,27,3.6,7.1,5.8,7,8.8,8.1,2724,49920,26033,2,9.8,4.2,0.49,4.56,3.02,4,9,4,110,220,133
2439,PURI,ORISSA,21,31,26,5.8,11.4,7.1,7.8,8.3,8,28050,58400,40107,0.2,3,1.3,0.52,1.1,0.77,20,2400,399,20,3500,725
